ano_eleicao,num_turno,uf,codigo_municipio,codigo_cargo,qtd_aptos,qtd_comparecimento
2006,1,AM,2399,7,7738,4866
2006,1,AM,2410,1,51125,40050
2006,1,AM,2410,3,51125,40050
2006,1,AM,2410,5,51125,40050
2006,1,AM,2410,6,51125,40050
2006,1,AM,2410,7,51125,40050
2006,1,AM,2437,1,4902,3882
2006,1,AM,2437,3,4902,3882
2006,1,AM,2437,5,4902,3882
2006,1,AM,2437,6,4902,3882
2006,1,AM,2437,7,4902,3882
2006,1,AM,2453,1,2524,1638
2006,1,AM,2453,3,2524,1638
2006,1,AM,2453,5,2524,1638
2006,1,AM,2453,6,2524,1638
2006,1,AM,2453,7,2524,1638
2006,1,AM,2470,1,4900,3248
2006,1,AM,2470,3,4900,3248
2006,1,AM,2470,5,4900,3248
2006,1,AM,2470,6,4900,3248
2006,1,AM,2470,7,4900,3248
2006,1,AM,2496,1,8205,6001
2006,1,AM,2496,3,8205,6001
2006,1,AM,2496,5,8205,6001
2006,1,AM,2496,6,8205,6001
2006,1,AM,2496,7,8205,6001
2006,1,AM,2518,1,17173,11871
2006,1,AM,2518,3,17173,11871
2006,1,AM,2518,5,17173,11871
2006,1,AM,2518,6,17173,11871
2006,1,AM,2518,7,17173,11871
2006,1,AM,2534,1,48544,37834
2006,1,AM,2534,3,48544,37834
2006,1,AM,2534,5,48544,37834
2006,1,AM,2534,6,48544,37834
2006,1,AM,2534,7,48544,37834
2006,1,AM,2550,1,995870,876567
2006,1,AM,2550,3,995870,876567
2006,1,AM,2550,5,995870,876567
2006,1,AM,2550,6,995870,876567
2006,1,AM,2550,7,995870,876567
2006,1,AM,2577,1,19894,14644
2006,1,AM,2577,3,19894,14644
2006,1,AM,2577,5,19894,14644
2006,1,AM,2577,6,19894,14644
2006,1,AM,2577,7,19894,14644
2006,1,AM,2593,1,6000,3900
2006,1,AM,2593,3,6000,3900
2006,1,AM,2593,5,6000,3900
2006,1,AM,2593,6,6000,3900
2006,1,AM,2593,7,6000,3900
2006,1,AM,2615,1,25107,18944
2006,1,AM,2615,3,25107,18944
2006,1,AM,2615,5,25107,18944
2006,1,AM,2615,6,25107,18944
2006,1,AM,2615,7,25107,18944
2006,1,AM,2631,1,10701,8061
2006,1,AM,2631,3,10701,8061
2006,1,AM,2631,5,10701,8061
2006,1,AM,2631,6,10701,8061
2006,1,AM,2631,7,10701,8061
2006,1,AM,2658,1,11612,8454
2006,1,AM,2658,3,11612,8454
2006,1,AM,2658,5,11612,8454
2006,1,AM,2658,6,11612,8454
2006,1,AM,2658,7,11612,8454
2006,1,AM,2674,1,9494,6773
2006,1,AM,2674,3,9494,6773
2006,1,AM,2674,5,9494,6773
2006,1,AM,2674,6,9494,6773
2006,1,AM,2674,7,9494,6773
2006,1,AM,2690,1,50214,39607
2006,1,AM,2690,3,50214,39607
2006,1,AM,2690,5,50214,39607
2006,1,AM,2690,6,50214,39607
2006,1,AM,2690,7,50214,39607
2006,1,AM,2712,1,7730,5067
2006,1,AM,2712,3,7730,5067
2006,1,AM,2712,5,7730,5067
2006,1,AM,2712,6,7730,5067
2006,1,AM,2712,7,7730,5067
2006,1,AM,2739,1,8531,6604
2006,1,AM,2739,3,8531,6604
2006,1,AM,2739,5,8531,6604
2006,1,AM,2739,6,8531,6604
2006,1,AM,2739,7,8531,6604
2006,1,AM,2755,1,10068,8478
2006,1,AM,2755,3,10068,8478
2006,1,AM,2755,5,10068,8478
2006,1,AM,2755,6,10068,8478
2006,1,AM,2755,7,10068,8478
2006,1,AM,2771,1,5059,4125
2006,1,AM,2771,3,5059,4125
2006,1,AM,2771,5,5059,4125
2006,1,AM,2771,6,5059,4125
2006,1,AM,2771,7,5059,4125
2006,1,AM,2798,1,9056,6753
2006,1,AM,2798,3,9056,6753
2006,1,AM,2798,5,9056,6753
2006,1,AM,2798,6,9056,6753
2006,1,AM,2798,7,9056,6753
2006,1,AM,2810,1,29448,21165
2006,1,AM,2810,3,29448,21165
2006,1,AM,2810,5,29448,21165
2006,1,AM,2810,6,29448,21165
2006,1,AM,2810,7,29448,21165
2006,1,AM,2836,1,19913,14238
2006,1,AM,2836,3,19913,14238
2006,1,AM,2836,5,19913,14238
2006,1,AM,2836,6,19913,14238
2006,1,AM,2836,7,19913,14238
2006,1,AM,2852,1,8866,6832
2006,1,AM,2852,3,8866,6832
2006,1,AM,2852,5,8866,6832
2006,1,AM,2852,6,8866,6832
2006,1,AM,2852,7,8866,6832
2006,1,AM,2879,1,8972,6818
2006,1,AM,2879,3,8972,6818
2006,1,AM,2879,5,8972,6818
2006,1,AM,2879,6,8972,6818
2006,1,AM,2879,7,8972,6818
2006,1,AM,2895,1,6804,5142
2006,1,AM,2895,3,6804,5142
2006,1,AM,2895,5,6804,5142
2006,1,AM,2895,6,6804,5142
2006,1,AM,2895,7,6804,5142
2006,1,AM,2917,1,3623,2896
2006,1,AM,2917,3,3623,2896
2006,1,AM,2917,5,3623,2896
2006,1,AM,2917,6,3623,2896
2006,1,AM,2917,7,3623,2896
2006,1,AM,2933,1,5434,3942
2006,1,AM,2933,3,5434,3942
2006,1,AM,2933,5,5434,3942
2006,1,AM,2933,6,5434,3942
2006,1,AM,2933,7,5434,3942
2006,1,AM,2950,1,6476,4896
2006,1,AM,2950,3,6476,4896
2006,1,AM,2950,5,6476,4896
2006,1,AM,2950,6,6476,4896
2006,1,AM,2950,7,6476,4896
2006,1,AM,2976,1,7445,5802
2006,1,AM,2976,3,7445,5802
2006,1,AM,2976,5,7445,5802
2006,1,AM,2976,6,7445,5802
2006,1,AM,2976,7,7445,5802
2006,1,AM,2992,1,5683,3939
2006,1,AM,2992,3,5683,3939
2006,1,AM,2992,5,5683,3939
2006,1,AM,2992,6,5683,3939
2006,1,AM,2992,7,5683,3939
2006,1,AM,98353,1,18682,16017
2006,1,AM,98353,3,18682,16017
2006,1,AM,98353,5,18682,16017
2006,1,AM,98353,6,18682,16017
2006,1,AM,98353,7,18682,16017
2006,1,AM,98370,1,4515,3089
2006,1,AM,98370,3,4515,3089
2006,1,AM,98370,5,4515,3089
2006,1,AM,98370,6,4515,3089
2006,1,AM,98370,7,4515,3089
2006,1,AM,98396,1,8798,6867
2006,1,AM,98396,3,8798,6867
2006,1,AM,98396,5,8798,6867
2006,1,AM,98396,6,8798,6867
2006,1,AM,98396,7,8798,6867
2006,1,AM,98418,1,14271,10628
2006,1,AM,98418,3,14271,10628
2006,1,AM,98418,5,14271,10628
2006,1,AM,98418,6,14271,10628
2006,1,AM,98418,7,14271,10628
2006,1,AM,98434,1,11235,8509
2006,1,AM,98434,3,11235,8509
2006,1,AM,98434,5,11235,8509
2006,1,AM,98434,6,11235,8509
2006,1,AM,98434,7,11235,8509
2006,1,AM,98450,1,4410,3358
2006,1,AM,98450,3,4410,3358
2006,1,AM,98450,5,4410,3358
2006,1,AM,98450,6,4410,3358
2006,1,AM,98450,7,4410,3358
2006,1,AM,98477,1,19747,15575
2006,1,AM,98477,3,19747,15575
2006,1,AM,98477,5,19747,15575
2006,1,AM,98477,6,19747,15575
2006,1,AM,98477,7,19747,15575
2006,1,AM,98493,1,5181,3532
2006,1,AM,98493,3,5181,3532
2006,1,AM,98493,5,5181,3532
2006,1,AM,98493,6,5181,3532
2006,1,AM,98493,7,5181,3532
2006,1,AM,98515,1,5555,4341
2006,1,AM,98515,3,5555,4341
2006,1,AM,98515,5,5555,4341
2006,1,AM,98515,6,5555,4341
2006,1,AM,98515,7,5555,4341
2006,1,AP,6009,1,1974,1763
2006,1,AP,6009,3,1974,1763
2006,1,AP,6009,5,1974,1763
2006,1,AP,6009,6,1974,1763
2006,1,AP,6009,7,1974,1763
2006,1,AP,6017,1,5105,4381
2006,1,AP,6017,3,5105,4381
2006,1,AP,6017,5,5105,4381
2006,1,AP,6017,6,5105,4381
2006,1,AP,6017,7,5105,4381
2006,1,AP,6025,1,7693,6707
2006,1,AP,6025,3,7693,6707
2006,1,AP,6025,5,7693,6707
2006,1,AP,6025,6,7693,6707
2006,1,AP,6025,7,7693,6707
2006,1,AP,6033,1,5340,4373
2006,1,AP,6033,3,5340,4373
2006,1,AP,6033,5,5340,4373
2006,1,AP,6033,6,5340,4373
2006,1,AP,6033,7,5340,4373
2006,1,AP,6041,1,2896,2515
2006,1,AP,6041,3,2896,2515
2006,1,AP,6041,5,2896,2515
2006,1,AP,6041,6,2896,2515
2006,1,AP,6041,7,2896,2515
2006,1,AP,6050,1,212539,183979
2006,1,AP,6050,3,212539,183979
2006,1,AP,6050,5,212539,183979
2006,1,AP,6050,6,212539,183979
2006,1,AP,6050,7,212539,183979
2006,1,AP,6068,1,2798,2295
2006,1,AP,6068,3,2798,2295
2006,1,AP,6068,5,2798,2295
2006,1,AP,6068,6,2798,2295
2006,1,AP,6068,7,2798,2295
2006,1,AP,6076,1,9806,8533
2006,1,AP,6076,3,9806,8533
2006,1,AP,6076,5,9806,8533
2006,1,AP,6076,6,9806,8533
2006,1,AP,6076,7,9806,8533
2006,1,AP,6084,1,3111,2689
2006,1,AP,6084,3,3111,2689
2006,1,AP,6084,5,3111,2689
2006,1,AP,6084,6,3111,2689
2006,1,AP,6084,7,3111,2689
2006,1,AP,6092,1,12481,8682
2006,1,AP,6092,3,12481,8682
2006,1,AP,6092,5,12481,8682
2006,1,AP,6092,6,12481,8682
2006,1,AP,6092,7,12481,8682
2006,1,AP,6106,1,2525,2135
2006,1,AP,6106,3,2525,2135
2006,1,AP,6106,5,2525,2135
2006,1,AP,6106,6,2525,2135
2006,1,AP,6106,7,2525,2135
2006,1,AP,6114,1,3238,2881
2006,1,AP,6114,3,3238,2881
2006,1,AP,6114,5,3238,2881
2006,1,AP,6114,6,3238,2881
2006,1,AP,6114,7,3238,2881
2006,1,AP,6122,1,7883,6396
2006,1,AP,6122,3,7883,6396
2006,1,AP,6122,5,7883,6396
2006,1,AP,6122,6,7883,6396
2006,1,AP,6122,7,7883,6396
2006,1,AP,6130,1,22696,18502
2006,1,AP,6130,3,22696,18502
2006,1,AP,6130,5,22696,18502
2006,1,AP,6130,6,22696,18502
2006,1,AP,6130,7,22696,18502
2006,1,AP,6157,1,54750,48450
2006,1,AP,6157,3,54750,48450
2006,1,AP,6157,5,54750,48450
2006,1,AP,6157,6,54750,48450
2006,1,AP,6157,7,54750,48450
2006,1,AP,6173,1,5779,4846
2006,1,AP,6173,3,5779,4846
2006,1,AP,6173,5,5779,4846
2006,1,AP,6173,6,5779,4846
2006,1,AP,6173,7,5779,4846
2006,1,BA,30007,1,19995,17384
2006,1,BA,30007,3,19995,17384
2006,1,BA,30007,5,19995,17384
2006,1,BA,30007,6,19995,17384
2006,1,BA,30007,7,19995,17384
2006,1,BA,30058,1,61111,46270
2006,1,BA,30058,3,61111,46270
2006,1,BA,30058,5,61111,46270
2006,1,BA,30058,6,61111,46270
2006,1,BA,30058,7,61111,46270
2006,1,BA,30660,1,7453,5689
2006,1,BA,30660,3,7453,5689
2006,1,BA,30660,5,7453,5689
2006,1,BA,30660,6,7453,5689
2006,1,BA,30660,7,7453,5689
2006,1,BA,30678,1,7324,5566
2006,1,BA,30678,3,7324,5566
2006,1,BA,30678,5,7324,5566
2006,1,BA,30678,6,7324,5566
2006,1,BA,30678,7,7324,5566
2006,1,BA,30694,1,5356,3676
2006,1,BA,30694,3,5356,3676
2006,1,BA,30694,5,5356,3676
2006,1,BA,30694,6,5356,3676
2006,1,BA,30694,7,5356,3676
2006,1,BA,30716,1,11293,8477
2006,1,BA,30716,3,11293,8477
2006,1,BA,30716,5,11293,8477
2006,1,BA,30716,6,11293,8477
2006,1,BA,30716,7,11293,8477
2006,1,BA,30732,1,7368,4600
2006,1,BA,30732,3,7368,4600
2006,1,BA,30732,5,7368,4600
2006,1,BA,30732,6,7368,4600
2006,1,BA,30732,7,7368,4600
2006,1,BA,30759,1,9438,7500
2006,1,BA,30759,3,9438,7500
2006,1,BA,30759,5,9438,7500
2006,1,BA,30759,6,9438,7500
2006,1,BA,30759,7,9438,7500
2006,1,BA,30775,1,9777,8122
2006,1,BA,30775,3,9777,8122
2006,1,BA,30775,5,9777,8122
2006,1,BA,30775,6,9777,8122
2006,1,BA,30775,7,9777,8122
2006,1,BA,30791,1,12363,9769
2006,1,BA,30791,3,12363,9769
2006,1,BA,30791,5,12363,9769
2006,1,BA,30791,6,12363,9769
2006,1,BA,30791,7,12363,9769
2006,1,BA,30813,1,8213,6686
2006,1,BA,30813,3,8213,6686
2006,1,BA,30813,5,8213,6686
2006,1,BA,30813,6,8213,6686
2006,1,BA,30813,7,8213,6686
2006,1,BA,30830,1,16980,14279
2006,1,BA,30830,3,16980,14279
2006,1,BA,30830,5,16980,14279
2006,1,BA,30830,6,16980,14279
2006,1,BA,30830,7,16980,14279
2006,1,BA,30856,1,10655,8297
2006,1,BA,30856,3,10655,8297
2006,1,BA,30856,5,10655,8297
2006,1,BA,30856,6,10655,8297
2006,1,BA,30856,7,10655,8297
2006,1,BA,30872,1,29760,26313
2006,1,BA,30872,3,29760,26313
2006,1,BA,30872,5,29760,26313
2006,1,BA,30872,6,29760,26313
2006,1,BA,30872,7,29760,26313
2006,1,BA,30899,1,12843,10173
2006,1,BA,30899,3,12843,10173
2006,1,BA,30899,5,12843,10173
2006,1,BA,30899,6,12843,10173
2006,1,BA,30899,7,12843,10173
2006,1,BA,30910,1,12214,9599
2006,1,BA,30910,3,12214,9599
2006,1,BA,30910,5,12214,9599
2006,1,BA,30910,6,12214,9599
2006,1,BA,30910,7,12214,9599
2006,1,BA,30937,1,3772,3107
2006,1,BA,30937,3,3772,3107
2006,1,BA,30937,5,3772,3107
2006,1,BA,30937,6,3772,3107
2006,1,BA,30937,7,3772,3107
2006,1,BA,30953,1,6746,4718
2006,1,BA,30953,3,6746,4718
2006,1,BA,30953,5,6746,4718
2006,1,BA,30953,6,6746,4718
2006,1,BA,30953,7,6746,4718
2006,1,BA,30970,1,9969,7429
2006,1,BA,30970,3,9969,7429
2006,1,BA,30970,5,9969,7429
2006,1,BA,30970,6,9969,7429
2006,1,BA,30970,7,9969,7429
2006,1,BA,30996,1,14663,11989
2006,1,BA,30996,3,14663,11989
2006,1,BA,30996,5,14663,11989
2006,1,BA,30996,6,14663,11989
2006,1,BA,30996,7,14663,11989
2006,1,BA,33014,1,7138,5221
2006,1,BA,33014,3,7138,5221
2006,1,BA,33014,5,7138,5221
2006,1,BA,33014,6,7138,5221
2006,1,BA,33014,7,7138,5221
2006,1,BA,33030,1,10732,8949
2006,1,BA,33030,3,10732,8949
2006,1,BA,33030,5,10732,8949
2006,1,BA,33030,6,10732,8949
2006,1,BA,33030,7,10732,8949
2006,1,BA,33057,1,10463,7907
2006,1,BA,33057,3,10463,7907
2006,1,BA,33057,5,10463,7907
2006,1,BA,33057,6,10463,7907
2006,1,BA,33057,7,10463,7907
2006,1,BA,33065,1,10567,8512
2006,1,BA,33065,3,10567,8512
2006,1,BA,33065,5,10567,8512
2006,1,BA,33065,6,10567,8512
2006,1,BA,33065,7,10567,8512
2006,1,BA,33073,1,11720,8495
2006,1,BA,33073,3,11720,8495
2006,1,BA,33073,5,11720,8495
2006,1,BA,33073,6,11720,8495
2006,1,BA,33073,7,11720,8495
2006,1,BA,33090,1,8356,5600
2006,1,BA,33090,3,8356,5600
2006,1,BA,33090,5,8356,5600
2006,1,BA,33090,6,8356,5600
2006,1,BA,33090,7,8356,5600
2006,1,BA,33111,1,3670,3000
2006,1,BA,33111,3,3670,3000
2006,1,BA,33111,5,3670,3000
2006,1,BA,33111,6,3670,3000
2006,1,BA,33111,7,3670,3000
2006,1,BA,33138,1,90414,72833
2006,1,BA,33138,3,90414,72833
2006,1,BA,33138,5,90414,72833
2006,1,BA,33138,6,90414,72833
2006,1,BA,33138,7,90414,72833
2006,1,BA,33154,1,13937,9914
2006,1,BA,33154,3,13937,9914
2006,1,BA,33154,5,13937,9914
2006,1,BA,33154,6,13937,9914
2006,1,BA,33154,7,13937,9914
2006,1,BA,33170,1,3731,3300
2006,1,BA,33170,3,3731,3300
2006,1,BA,33170,5,3731,3300
2006,1,BA,33170,6,3731,3300
2006,1,BA,33170,7,3731,3300
2006,1,BA,33197,1,24439,17989
2006,1,BA,33197,3,24439,17989
2006,1,BA,33197,5,24439,17989
2006,1,BA,33197,6,24439,17989
2006,1,BA,33197,7,24439,17989
2006,1,BA,33219,1,17915,13586
2006,1,BA,33219,3,17915,13586
2006,1,BA,33219,5,17915,13586
2006,1,BA,33219,6,17915,13586
2006,1,BA,33219,7,17915,13586
2006,1,BA,33235,1,12893,11196
2006,1,BA,33235,3,12893,11196
2006,1,BA,33235,5,12893,11196
2006,1,BA,33235,6,12893,11196
2006,1,BA,33235,7,12893,11196
2006,1,BA,33251,1,9201,7036
2006,1,BA,33251,3,9201,7036
2006,1,BA,33251,5,9201,7036
2006,1,BA,33251,6,9201,7036
2006,1,BA,33251,7,9201,7036
2006,1,BA,33260,1,10914,8802
2006,1,BA,33260,3,10914,8802
2006,1,BA,33260,5,10914,8802
2006,1,BA,33260,6,10914,8802
2006,1,BA,33260,7,10914,8802
2006,1,BA,33278,1,11297,8936
2006,1,BA,33278,3,11297,8936
2006,1,BA,33278,5,11297,8936
2006,1,BA,33278,6,11297,8936
2006,1,BA,33278,7,11297,8936
2006,1,BA,33294,1,7737,6272
2006,1,BA,33294,3,7737,6272
2006,1,BA,33294,5,7737,6272
2006,1,BA,33294,6,7737,6272
2006,1,BA,33294,7,7737,6272
2006,1,BA,33316,1,10238,8304
2006,1,BA,33316,3,10238,8304
2006,1,BA,33316,5,10238,8304
2006,1,BA,33316,6,10238,8304
2006,1,BA,33316,7,10238,8304
2006,1,BA,33332,1,7888,7234
2006,1,BA,33332,3,7888,7234
2006,1,BA,33332,5,7888,7234
2006,1,BA,33332,6,7888,7234
2006,1,BA,33332,7,7888,7234
2006,1,BA,33359,1,6330,5397
2006,1,BA,33359,3,6330,5397
2006,1,BA,33359,5,6330,5397
2006,1,BA,33359,6,6330,5397
2006,1,BA,33359,7,6330,5397
2006,1,BA,33375,1,11734,8862
2006,1,BA,33375,3,11734,8862
2006,1,BA,33375,5,11734,8862
2006,1,BA,33375,6,11734,8862
2006,1,BA,33375,7,11734,8862
2006,1,BA,33383,1,8434,6499
2006,1,BA,33383,3,8434,6499
2006,1,BA,33383,5,8434,6499
2006,1,BA,33383,6,8434,6499
2006,1,BA,33383,7,8434,6499
2006,1,BA,33391,1,10510,7588
2006,1,BA,33391,3,10510,7588
2006,1,BA,33391,5,10510,7588
2006,1,BA,33391,6,10510,7588
2006,1,BA,33391,7,10510,7588
2006,1,BA,33405,1,4816,4194
2006,1,BA,33405,3,4816,4194
2006,1,BA,33405,5,4816,4194
2006,1,BA,33405,6,4816,4194
2006,1,BA,33405,7,4816,4194
2006,1,BA,33413,1,32372,24179
2006,1,BA,33413,3,32372,24179
2006,1,BA,33413,5,32372,24179
2006,1,BA,33413,6,32372,24179
2006,1,BA,33413,7,32372,24179
2006,1,BA,33430,1,7674,6112
2006,1,BA,33430,3,7674,6112
2006,1,BA,33430,5,7674,6112
2006,1,BA,33430,6,7674,6112
2006,1,BA,33430,7,7674,6112
2006,1,BA,33456,1,6997,5295
2006,1,BA,33456,3,6997,5295
2006,1,BA,33456,5,6997,5295
2006,1,BA,33456,6,6997,5295
2006,1,BA,33456,7,6997,5295
2006,1,BA,33472,1,10392,6834
2006,1,BA,33472,3,10392,6834
2006,1,BA,33472,5,10392,6834
2006,1,BA,33472,6,10392,6834
2006,1,BA,33472,7,10392,6834
2006,1,BA,33499,1,7920,7121
2006,1,BA,33499,3,7920,7121
2006,1,BA,33499,5,7920,7121
2006,1,BA,33499,6,7920,7121
2006,1,BA,33499,7,7920,7121
2006,1,BA,33510,1,15232,11009
2006,1,BA,33510,3,15232,11009
2006,1,BA,33510,5,15232,11009
2006,1,BA,33510,6,15232,11009
2006,1,BA,33510,7,15232,11009
2006,1,BA,33529,1,8260,7033
2006,1,BA,33529,3,8260,7033
2006,1,BA,33529,5,8260,7033
2006,1,BA,33529,6,8260,7033
2006,1,BA,33529,7,8260,7033
2006,1,BA,33537,1,28808,22135
2006,1,BA,33537,3,28808,22135
2006,1,BA,33537,5,28808,22135
2006,1,BA,33537,6,28808,22135
2006,1,BA,33537,7,28808,22135
2006,1,BA,33553,1,14440,11759
2006,1,BA,33553,3,14440,11759
2006,1,BA,33553,5,14440,11759
2006,1,BA,33553,6,14440,11759
2006,1,BA,33553,7,14440,11759
2006,1,BA,33570,1,21649,16306
2006,1,BA,33570,3,21649,16306
2006,1,BA,33570,5,21649,16306
2006,1,BA,33570,6,21649,16306
2006,1,BA,33570,7,21649,16306
2006,1,BA,33596,1,9796,8283
2006,1,BA,33596,3,9796,8283
2006,1,BA,33596,5,9796,8283
2006,1,BA,33596,6,9796,8283
2006,1,BA,33596,7,9796,8283
2006,1,BA,33618,1,3451,3099
2006,1,BA,33618,3,3451,3099
2006,1,BA,33618,5,3451,3099
2006,1,BA,33618,6,3451,3099
2006,1,BA,33618,7,3451,3099
2006,1,BA,33634,1,74585,59860
2006,1,BA,33634,3,74585,59860
2006,1,BA,33634,5,74585,59860
2006,1,BA,33634,6,74585,59860
2006,1,BA,33634,7,74585,59860
2006,1,BA,33650,1,5777,4048
2006,1,BA,33650,3,5777,4048
2006,1,BA,33650,5,5777,4048
2006,1,BA,33650,6,5777,4048
2006,1,BA,33650,7,5777,4048
2006,1,BA,33677,1,10325,8963
2006,1,BA,33677,3,10325,8963
2006,1,BA,33677,5,10325,8963
2006,1,BA,33677,6,10325,8963
2006,1,BA,33677,7,10325,8963
2006,1,BA,33693,1,12743,9505
2006,1,BA,33693,3,12743,9505
2006,1,BA,33693,5,12743,9505
2006,1,BA,33693,6,12743,9505
2006,1,BA,33693,7,12743,9505
2006,1,BA,33715,1,11094,8499
2006,1,BA,33715,3,11094,8499
2006,1,BA,33715,5,11094,8499
2006,1,BA,33715,6,11094,8499
2006,1,BA,33715,7,11094,8499
2006,1,BA,33731,1,11954,8241
2006,1,BA,33731,3,11954,8241
2006,1,BA,33731,5,11954,8241
2006,1,BA,33731,6,11954,8241
2006,1,BA,33731,7,11954,8241
2006,1,BA,33758,1,13819,10302
2006,1,BA,33758,3,13819,10302
2006,1,BA,33758,5,13819,10302
2006,1,BA,33758,6,13819,10302
2006,1,BA,33758,7,13819,10302
2006,1,BA,33774,1,38615,29255
2006,1,BA,33774,3,38615,29255
2006,1,BA,33774,5,38615,29255
2006,1,BA,33774,6,38615,29255
2006,1,BA,33774,7,38615,29255
2006,1,BA,33782,1,6877,4992
2006,1,BA,33782,3,6877,4992
2006,1,BA,33782,5,6877,4992
2006,1,BA,33782,6,6877,4992
2006,1,BA,33782,7,6877,4992
2006,1,BA,33790,1,9712,6966
2006,1,BA,33790,3,9712,6966
2006,1,BA,33790,5,9712,6966
2006,1,BA,33790,6,9712,6966
2006,1,BA,33790,7,9712,6966
2006,1,BA,33804,1,8880,7061
2006,1,BA,33804,3,8880,7061
2006,1,BA,33804,5,8880,7061
2006,1,BA,33804,6,8880,7061
2006,1,BA,33804,7,8880,7061
2006,1,BA,33812,1,16027,11449
2006,1,BA,33812,3,16027,11449
2006,1,BA,33812,5,16027,11449
2006,1,BA,33812,6,16027,11449
2006,1,BA,33812,7,16027,11449
2006,1,BA,33839,1,8341,6402
2006,1,BA,33839,3,8341,6402
2006,1,BA,33839,5,8341,6402
2006,1,BA,33839,6,8341,6402
2006,1,BA,33839,7,8341,6402
2006,1,BA,33855,1,10514,8010
2006,1,BA,33855,3,10514,8010
2006,1,BA,33855,5,10514,8010
2006,1,BA,33855,6,10514,8010
2006,1,BA,33855,7,10514,8010
2006,1,BA,33871,1,6853,5666
2006,1,BA,33871,3,6853,5666
2006,1,BA,33871,5,6853,5666
2006,1,BA,33871,6,6853,5666
2006,1,BA,33871,7,6853,5666
2006,1,BA,33898,1,9631,6884
2006,1,BA,33898,3,9631,6884
2006,1,BA,33898,5,9631,6884
2006,1,BA,33898,6,9631,6884
2006,1,BA,33898,7,9631,6884
2006,1,BA,33910,1,44021,34945
2006,1,BA,33910,3,44021,34945
2006,1,BA,33910,5,44021,34945
2006,1,BA,33910,6,44021,34945
2006,1,BA,33910,7,44021,34945
2006,1,BA,33936,1,11784,10102
2006,1,BA,33936,3,11784,10102
2006,1,BA,33936,5,11784,10102
2006,1,BA,33936,6,11784,10102
2006,1,BA,33936,7,11784,10102
2006,1,BA,33952,1,6657,4665
2006,1,BA,33952,3,6657,4665
2006,1,BA,33952,5,6657,4665
2006,1,BA,33952,6,6657,4665
2006,1,BA,33952,7,6657,4665
2006,1,BA,33960,1,11549,9101
2006,1,BA,33960,3,11549,9101
2006,1,BA,33960,5,11549,9101
2006,1,BA,33960,6,11549,9101
2006,1,BA,33960,7,11549,9101
2006,1,BA,33979,1,23594,18182
2006,1,BA,33979,3,23594,18182
2006,1,BA,33979,5,23594,18182
2006,1,BA,33979,6,23594,18182
2006,1,BA,33979,7,23594,18182
2006,1,BA,33995,1,15442,11511
2006,1,BA,33995,3,15442,11511
2006,1,BA,33995,5,15442,11511
2006,1,BA,33995,6,15442,11511
2006,1,BA,33995,7,15442,11511
2006,1,BA,34010,1,8055,6856
2006,1,BA,34010,3,8055,6856
2006,1,BA,34010,5,8055,6856
2006,1,BA,34010,6,8055,6856
2006,1,BA,34010,7,8055,6856
2006,1,BA,34029,1,7689,5488
2006,1,BA,34029,3,7689,5488
2006,1,BA,34029,5,7689,5488
2006,1,BA,34029,6,7689,5488
2006,1,BA,34029,7,7689,5488
2006,1,BA,34037,1,34409,26165
2006,1,BA,34037,3,34409,26165
2006,1,BA,34037,5,34409,26165
2006,1,BA,34037,6,34409,26165
2006,1,BA,34037,7,34409,26165
2006,1,BA,34053,1,11161,8420
2006,1,BA,34053,3,11161,8420
2006,1,BA,34053,5,11161,8420
2006,1,BA,34053,6,11161,8420
2006,1,BA,34053,7,11161,8420
2006,1,BA,34070,1,8564,6726
2006,1,BA,34070,3,8564,6726
2006,1,BA,34070,5,8564,6726
2006,1,BA,34070,6,8564,6726
2006,1,BA,34070,7,8564,6726
2006,1,BA,34096,1,7171,5349
2006,1,BA,34096,3,7171,5349
2006,1,BA,34096,5,7171,5349
2006,1,BA,34096,6,7171,5349
2006,1,BA,34096,7,7171,5349
2006,1,BA,34118,1,22186,15101
2006,1,BA,34118,3,22186,15101
2006,1,BA,34118,5,22186,15101
2006,1,BA,34118,6,22186,15101
2006,1,BA,34118,7,22186,15101
2006,1,BA,34134,1,107846,95840
2006,1,BA,34134,3,107846,95840
2006,1,BA,34134,5,107846,95840
2006,1,BA,34134,6,107846,95840
2006,1,BA,34134,7,107846,95840
2006,1,BA,34150,1,20533,14683
2006,1,BA,34150,3,20533,14683
2006,1,BA,34150,5,20533,14683
2006,1,BA,34150,6,20533,14683
2006,1,BA,34150,7,20533,14683
2006,1,BA,34177,1,19386,14404
2006,1,BA,34177,3,19386,14404
2006,1,BA,34177,5,19386,14404
2006,1,BA,34177,6,19386,14404
2006,1,BA,34177,7,19386,14404
2006,1,BA,34193,1,46246,36102
2006,1,BA,34193,3,46246,36102
2006,1,BA,34193,5,46246,36102
2006,1,BA,34193,6,46246,36102
2006,1,BA,34193,7,46246,36102
2006,1,BA,34215,1,7429,5790
2006,1,BA,34215,3,7429,5790
2006,1,BA,34215,5,7429,5790
2006,1,BA,34215,6,7429,5790
2006,1,BA,34215,7,7429,5790
2006,1,BA,34231,1,16407,12786
2006,1,BA,34231,3,16407,12786
2006,1,BA,34231,5,16407,12786
2006,1,BA,34231,6,16407,12786
2006,1,BA,34231,7,16407,12786
2006,1,BA,34258,1,25227,17626
2006,1,BA,34258,3,25227,17626
2006,1,BA,34258,5,25227,17626
